"","rank15","name","citizenship","age15","networth15","source15","year","rank14","age14","networth14","source14","rank13","age13","networth13","source13","rank12","age12","networth12","source12","rank11","age11","networth11","source11","rank10","age10","networth10","residence10","rank09","age09","networth09","residence09","rank08","age08","networth08","residence08","rank07","age07","networth07","residence07","rank06","age06","networth06","residence06","rank05","age05","networth05","residence05","rank04","age04","networth04","residence04","rank03","age03","networth03","v6","rank02","networth02","rank01","networth01","rank00","networth00","rank99","networth99","rank98","networth98","source98","rank97","networth97","rank96","networth96","case"
"2499",NA,"Oeri, Hoffmann and Sacher families","Switzerland",NA,NA,"",1999,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,17,NA,NA,"",NA,NA,NA,NA,3015
"2500",NA,"Andre, Henri and Eric","Switzerland",NA,NA,"",2000,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,278,1.20000004768372,193,2,NA,NA,"",NA,NA,NA,NA,229
"2501",NA,"Jacobs, Klaus","Switzerland",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,167,2.79999995231628,122,3.79999995231628,122,3.5,NA,NA,"",NA,NA,286,1.39999997615814,1721
"2502",NA,"Jean-Claude Gandur","Switzerland",NA,NA,"",2011,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",595,62,2,"oil trading, exploration",536,61,1.89999997615814,"United Kingdom",701,"60",1,"United Kingdom",652,"59",1.89999997615814,"Switzerland",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1796
"2503",NA,"Willi and Isolde Liebherr","Switzerland",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",256,NA,1.60000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4291
"2504",NA,"Oeri, Hoffman and Sacher families","Switzerland",NA,NA,"",1997,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10,14.3000001907349,NA,NA,3014
"2505",NA,"Bertarelli, Ernesto And Fabio","Switzerland",NA,NA,"",1997,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",70,4.19999980926514,NA,NA,452
"2506",NA,"Liebherr, Willi and Isolde","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,225,1.89999997615814,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2427
"2507",NA,"Landolt","Switzerland",NA,NA,"",1997,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",41,6.30000019073486,47,4.5,2264
"2508",NA,"AndrT","Switzerland",NA,NA,"",1996,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,407,1,226
"2509",NA,"Jacobs, Klaus J","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,293,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1722
"2510",NA,"Haefner, Walter","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,55,5,64,5.30000019073486,29,8.30000019073486,33,7.19999980926514,NA,NA,"",40,6.40000009536743,25,5.5,1419
"2511",NA,"Landolt, Pierre and family","Switzerland",NA,NA,"",2000,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,52,6.30000019073486,NA,NA,NA,NA,"",NA,NA,NA,NA,2268
"2512",NA,"Schmidheiny, Thomas","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,168,2.40000009536743,179,2.59999990463257,131,3.70000004768372,131,3.29999995231628,143,2.5,"Holderbank",180,1.89999997615814,200,2,3630
"2513",NA,"Landolt, Pierre & family","Switzerland",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,49,6.09999990463257,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2266
"2514",NA,"Bertarelli, Ernesto & family","Switzerland",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,27,10.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,451
"2515",NA,"Bertarelli, Fabio","Switzerland",NA,NA,"",1996,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,142,2.5,453
"2516",NA,"Nicolas Hayek","Switzerland",NA,NA,"",2010,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",232,81,3.90000009536743,"Switzerland",334,"80",2,"Switzerland",296,"79",3.59999990463257,"Switzerland",273,"78",3.20000004768372,"Switzerland",292,77,2.5,"Switzerland",306,76,2.09999990463257,"Switzerland , Biel",247,75,2.20000004768372,"Switzerland , Biel",256,74,1.60000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2979
"2517",NA,"Liebherr, Willi & Isolde","Switzerland",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,363,1.39999997615814,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2426
"2518",NA,"Ebner, Martin","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,208,2,130,3.29999995231628,214,1.89999997615814,146,2.90000009536743,119,2.90000009536743,"Investments",NA,NA,269,1.5,998
"2519",NA,"Liebherr","Switzerland",NA,NA,"",1999,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,1.5,NA,NA,"",NA,NA,268,1.5,2424
"2520",NA,"Thyssen-Bornesmisza, Baron Hans Heinrich","Switzerland",NA,NA,"",1996,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,365,1.10000002384186,4009
"2521",NA,"Thyssen-Bornemisza, Georg","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,208,2,234,2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4007
"2522",NA,"Kudelski, André","Switzerland",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,292,1.70000004768372,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2229
"2523",NA,"Hansjorg Wyss","Switzerland",NA,NA,"",2012,NA,NA,NA,"",NA,NA,NA,"",113,77,8.10000038146973,"medical devices",154,76,6.40000009536743,"medical devices",121,75,6.09999990463257,"United States",83,"74",5.69999980926514,"United States",164,"72",6,"United States",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1454
"2524",NA,"de Rothschild, Benjamin","Switzerland",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,490,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4508
"2525",NA,"Mantegazza, Sergio","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,144,2.79999995231628,222,2.09999990463257,177,2.5,177,2.29999995231628,NA,NA,"",NA,NA,270,1.5,2570
"2526",NA,"Rich, Marc David","Switzerland",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,421,1.20000004768372,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3334
"2527",NA,"Walter Haefner","Switzerland",NA,NA,"",2012,NA,NA,NA,"",NA,NA,NA,"",248,101,4.30000019073486,"software",268,100,4,"Software",287,99,3.29999995231628,"Switzerland",234,"98",2.70000004768372,"Switzerland",296,"97",3.59999990463257,"Switzerland",194,"96",4.30000019073486,"Switzerland",147,95,4.30000019073486,"Switzerland",122,94,4.30000019073486,"Switzerland , Zurich",100,93,4.5,"Switzerland , Zurich",132,92,2.70000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4183
"2528",NA,"Landolt, Pierre","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,64,4.80000019073486,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2265
"2529",NA,"Hayek, Nicolas","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,168,2.40000009536743,116,3.5,159,2.90000009536743,251,1.39999997615814,NA,NA,"",NA,NA,NA,NA,1489
"2530",NA,"Pierre Landolt","Switzerland",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",59,55,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3183
"2531",NA,"Liebherr family","Switzerland",NA,NA,"",2000,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,253,1.5,NA,NA,NA,NA,"",NA,NA,NA,NA,2425
"2532",NA,"Christoph Blocher","Switzerland",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",303,62,1.39999997615814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,720
"2533",NA,"AndrT","Switzerland",NA,NA,"",1996,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,406,1,225
"2534",NA,"Paul Sacher,Oeri and Hoffman","Switzerland",NA,NA,"",1996,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,3,13.1000003814697,3114
"2535",NA,"Blocher, Christoph","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,327,1.39999997615814,336,1.5,227,1.70000004768372,222,1.70000004768372,169,2,"EMS Chemie",NA,NA,NA,NA,492
"2536",NA,"Kudelski, Andre","Switzerland",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,445,1,NA,NA,252,1.5,NA,NA,NA,NA,"",NA,NA,NA,NA,2228
"2537",147,"Tsai Eng-Meng","Taiwan",58,8.89999961853027,"Food, Beverages",2015,130,57,9.5,"food, beverages",112,56,9.80000019073486,"food",161,55,6.19999980926514,"food",196,54,5.19999980926514,"food",197,53,4.30000019073486,"China",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4054
"2538",240,"Terry Gou","Taiwan",64,6.09999990463257,"Electronics",2015,263,63,5.40000009536743,"electronics",239,62,5.09999990463257,"electronics",184,61,5.5,"electronics",179,60,5.69999980926514,"electronics",136,59,5.5,"Taiwan",334,"58",2,"Taiwan",160,"57",6.09999990463257,"Taiwan",142,"56",5.5,"Taiwan",147,55,4.30000019073486,"Taiwan",170,54,3.20000004768372,"Taiwan , Taipei",176,NA,2.79999995231628,"Taiwan , Taipei",256,NA,1.60000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3956
"2539",259,"Lin Yu-lin","Taiwan",79,5.69999980926514,"Real Estate",2015,466,78,3.40000009536743,"real estate",395,77,3.40000009536743,"real estate",377,76,3,"real estate",376,75,3,"real estate",488,74,2,"Taiwan",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2446
"2540",381,"Luo Jye","Taiwan",89,4.30000019073486,"Tires",2015,340,88,4.40000009536743,"tires",346,87,3.90000009536743,"tires",377,86,3,"tires",540,85,2.20000004768372,"tires",616,84,1.60000002384186,"Taiwan",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2527
"2541",393,"Lin Rong San","Taiwan",75,4.19999980926514,"Real Estate",2015,354,74,4.19999980926514,"real estate",329,73,4,"real estate",418,72,2.79999995231628,"real estate",409,NA,2.79999995231628,"real estate",421,NA,2.29999995231628,"Taiwan",701,"",1,"Taiwan",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2443
"2542",405,"Barry Lam","Taiwan",65,4.09999990463257,"Computers",2015,367,64,4.09999990463257,"computers",363,63,3.70000004768372,"computers",296,62,3.70000004768372,"computers",376,61,3,"electronics",342,60,2.90000009536743,"Taiwan",450,"59",1.60000002384186,"Taiwan",897,"58",1.29999995231628,"Taiwan",458,"57",2.09999990463257,"Taiwan",486,56,1.60000002384186,"Taiwan",507,55,1.29999995231628,"Taiwan",437,54,1.29999995231628,"Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,389
"2543",452,"Samuel Yin","Taiwan",64,3.79999995231628,"Diversified",2015,483,63,3.29999995231628,"diversified",363,62,3.70000004768372,"diversified",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3596
"2544",603,"Richard Tsai","Taiwan",57,3,"Finance",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3370
"2545",603,"Daniel Tsai","Taiwan",58,3,"Finance",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,801
"2546",810,"Tsai Hong-tu","Taiwan",62,2.29999995231628,"Finance",2015,869,61,2,"finance",NA,NA,NA,"",NA,NA,NA,"",782,58,1.60000002384186,"finance",582,57,1.70000004768372,"Taiwan",NA,"",NA,"",120,"55",7.69999980926514,"Taiwan",104,"54",7,"Taiwan",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4055
"2547",894,"Wei Ing-Chou","Taiwan",62,2.09999990463257,"Food, Beverages",2015,931,61,1.89999997615814,"food, beverages",868,60,1.75,"food, beverages",764,59,1.70000004768372,"food, beverages",938,58,1.29999995231628,"food, beverages",937,57,1,"China",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4255
"2548",894,"Tsai Cheng-da","Taiwan",NA,2.09999990463257,"Finance",2015,988,NA,1.79999995231628,"finance",NA,NA,NA,"",NA,NA,NA,"",782,NA,1.60000002384186,"finance",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4052
"2549",894,"T.Y. Tsai","Taiwan",NA,2.09999990463257,"Finance",2015,828,NA,2.09999990463257,"finance",704,NA,2.09999990463257,"finance",578,NA,2.20000004768372,"finance",540,NA,2.20000004768372,"finance",582,NA,1.70000004768372,"Taiwan",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3920
"2550",949,"Wei Yin-Chun","Taiwan",58,2,"Food, Beverages",2015,931,57,1.89999997615814,"food, beverages",882,56,1.70000004768372,"food, beverages",764,55,1.70000004768372,"food, beverages",938,54,1.29999995231628,"food, beverages",937,53,1,"Taiwan",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4260
"2551",949,"Wei Yin-Heng","Taiwan",56,2,"Food, Beverages",2015,931,55,1.89999997615814,"food, beverages",882,54,1.70000004768372,"food, beverages",764,53,1.70000004768372,"food, beverages",938,52,1.29999995231628,"food, beverages",937,51,1,"China",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4261
"2552",949,"Pierre Chen","Taiwan",57,2,"Art, Electronics",2015,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3182
"2553",949,"Wei Ying-Chiao","Taiwan",60,2,"Food, Beverages",2015,931,59,1.89999997615814,"food, beverages",882,58,1.70000004768372,"food, beverages",764,57,1.70000004768372,"food, beverages",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4262
"2554",1054,"Chang Yung Fa","Taiwan",87,1.79999995231628,"Transportation",2015,1154,86,1.5,"transportation",974,85,1.5,"transport",683,84,1.89999997615814,"transport",782,83,1.60000002384186,"transport",880,83,1.10000002384186,"Taiwan",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",507,78,1.29999995231628,"Taiwan , Taipei",472,77,1.20000004768372,"Taiwan , Taipei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,639
"2555",1173,"Tseng Shin-Yi","Taiwan",87,1.70000004768372,"Petrochemicals",2015,931,86,1.89999997615814,"petrochemicals",868,85,1.75,"petrochemicals",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4071
"2556",1173,"Tsai Ming-Kai","Taiwan",64,1.70000004768372,"Semiconductors",2015,1092,63,1.60000002384186,"semiconductors",1107,62,1.29999995231628,"semiconductors",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4056
"2557",1190,"Suhon Lin","Taiwan",87,1.60000002384186,"Petrochemicals",2015,1092,86,1.60000002384186,"petrochemicals",868,85,1.75,"petrochemicals",854,84,1.5,"petrochemicals",782,NA,1.60000002384186,"petrochemicals",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3872
