"","rank15","name","citizenship","age15","networth15","source15","year","rank14","age14","networth14","source14","rank13","age13","networth13","source13","rank12","age12","networth12","source12","rank11","age11","networth11","source11","rank10","age10","networth10","residence10","rank09","age09","networth09","residence09","rank08","age08","networth08","residence08","rank07","age07","networth07","residence07","rank06","age06","networth06","residence06","rank05","age05","networth05","residence05","rank04","age04","networth04","residence04","rank03","age03","networth03","v6","rank02","networth02","rank01","networth01","rank00","networth00","rank99","networth99","rank98","networth98","source98","rank97","networth97","rank96","networth96","case"
"118",NA,"Alexander Putilov","Russia",NA,NA,"",2014,1372,61,1.20000004768372,"oil",1088,60,1.35000002384186,"oil",NA,NA,NA,"",1057,58,1.10000002384186,"oil",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,144
"119",NA,"Shalva Chigirinsky","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",524,"58",2.29999995231628,"Russia",618,"57",1.60000002384186,"Russia",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3697
"120",NA,"Anatoly Skurov","Russia",NA,NA,"",2013,NA,NA,NA,"",882,60,1.70000004768372,"coal, fertilisers",719,59,1.79999995231628,"coal, fertilisers",512,58,2.29999995231628,"Coal",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,223
"121",NA,"Boris Ivanishvili","Russia",NA,NA,"",2011,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",185,55,5.5,"Investments",167,54,4.80000019073486,"Georgia",191,"53",3.20000004768372,"Georgia",149,"52",6.40000009536743,"Georgia",167,"51",4.69999980926514,"France",173,50,3.90000009536743,"France",228,49,2.59999990463257,"France , Paris",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,506
"122",NA,"Leonid B Nevzlin","Russia",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",386,43,1.10000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2373
"123",NA,"Dmitry Troitsky","Russia",NA,NA,"",2014,1565,49,1,"retail",1268,48,1.10000002384186,"retail",NA,NA,NA,"",1140,46,1,"Retail",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,931
"124",NA,"Vagit Y Alekperov","Russia",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",329,52,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4101
"125",NA,"Vladimir Dubov","Russia",NA,NA,"",2004,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",310,46,1.79999995231628,"Russia , Moscow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4153
"126",NA,"Sergei Pugachev","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",605,"45",2,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3679
"127",NA,"Megdet Rahimkulov","Russia",NA,NA,"",2014,1442,68,1.14999997615814,"investments",1031,67,1.39999997615814,"investments",1015,66,1.20000004768372,"investments",782,65,1.60000002384186,"Investments",721,64,1.39999997615814,"Russia",NA,"",NA,"",1014,"62",1.10000002384186,"Hungary",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2727
"128",NA,"Sergei Tsikalyuk","Russia",NA,NA,"",2014,1565,55,1,"insurance",1342,54,1,"insurance",1153,53,1,"insurance",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3681
"129",NA,"Mikhail Goutseriev","Russia",NA,NA,"",2007,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",314,"49",2.90000009536743,"Russia",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2814
"130",NA,"Yuri Zhukov","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",160,"38",6.09999990463257,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4444
"131",NA,"Andrei Komarov","Russia",NA,NA,"",2011,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",1140,44,1,"Manufacturing",NA,NA,NA,"",NA,"",NA,"",897,"41",1.29999995231628,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,243
"132",NA,"Leonid Nevzlin","Russia",NA,NA,"",2004,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",277,44,2,"Russia , Moscow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2376
"133",NA,"Ural Rakhimov","Russia",NA,NA,"",2010,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",828,48,1.20000004768372,"Russia",NA,"",NA,"",NA,"",NA,"",488,"45",2,"Russia",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4091
"134",NA,"Igor Kim","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",1062,"42",1,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1655
"135",NA,"Alekperov, Vagit","Russia",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,327,1.39999997615814,387,1.29999995231628,NA,NA,NA,NA,NA,NA,"",201,1.39999997615814,NA,NA,129
"136",NA,"Sergei Kislov","Russia",NA,NA,"",2014,1465,53,1.10000002384186,"agriculture, refinery",1161,52,1.25,"agriculture, refinery",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3675
"137",NA,"Boris Berezovsky","Russia",NA,NA,"",2009,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",701,"63",1,"United Kingdom",897,"62",1.29999995231628,"United Kingdom",840,"61",1.10000002384186,"Russia",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,505
"138",NA,"Georgy Krasnyansky","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",1062,"52",1,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1307
"139",NA,"Evgeny Schvidler","Russia",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",386,38,1.10000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1116
"140",NA,"Kirill Pisarev","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",160,"38",6.09999990463257,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2155
"141",NA,"Andrei Kuzyaev","Russia",NA,NA,"",2014,1442,48,1.14999997615814,"telecom, oil service, real estate",NA,NA,NA,"",NA,NA,NA,"",1057,45,1.10000002384186,"Telecom, oil service, real estate",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,246
"142",NA,"Platon L Lebedev","Russia",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",427,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3189
"143",NA,"Yuri Kovalchuk","Russia",NA,NA,"",2014,1210,62,1.39999997615814,"banking, insurance, media",1268,61,1.10000002384186,"banking, insurance, media",1015,60,1.20000004768372,"banking, insurance, media",833,59,1.5,"banking, insurance, media",NA,NA,NA,"",NA,"",NA,"",652,"56",1.89999997615814,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4441
"144",NA,"Vladimir P Yevtushenkov","Russia",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",278,54,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4163
"145",NA,"Igor Yakovlev","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",677,"42",1.79999995231628,"Russia",618,"41",1.60000002384186,"Russia",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1658
"146",NA,"Alexei Mordashov","Russia",NA,NA,"",2012,NA,NA,NA,"",NA,NA,NA,"",45,46,15.3000001907349,"steel, investments",29,45,18.5,"Steel",70,44,9.89999961853027,"Russia",122,"43",4.30000019073486,"Russia",18,"42",21.2000007629395,"Russia",54,"41",11.1999998092651,"Russia",64,40,7.59999990463257,"Russia",107,39,4.80000019073486,"Russia , Moscow",136,38,3.5,"Russia , Cherepovets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,159
"147",NA,"Nikolai Sarkisov","Russia",NA,NA,"",2014,1465,45,1.10000002384186,"insurance, real estate",1088,44,1.35000002384186,"insurance, real estate",1015,43,1.20000004768372,"insurance, real estate",833,42,1.5,"insurance, real estate",NA,NA,NA,"",NA,"",NA,"",785,"39",1.5,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2987
"148",NA,"Abramovich, Roman","Russia",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,127,3,363,1.39999997615814,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,38
"149",NA,"Viktor Kharitonin","Russia",NA,NA,"",2013,NA,NA,NA,"",1342,40,1,"pharmaceuticals",NA,NA,NA,"",833,38,1.5,"pharmaceuticals",NA,NA,NA,"",NA,"",NA,"",1014,"35",1.10000002384186,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4128
"150",NA,"Sergei Generalov","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",1062,"44",1,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3673
"151",NA,"Vyacheslav Sheremet","Russia",NA,NA,"",2004,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",472,62,1.20000004768372,"Russia , Moscow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4171
"152",NA,"Dmitry Pumpyansky","Russia",NA,NA,"",2014,869,49,2,"steel pipes",670,48,2.20000004768372,"steel pipes",634,48,2,"steel pipes",347,46,3.20000004768372,"steel pipes",342,46,2.90000009536743,"Russia",NA,"",NA,"",164,"44",6,"Russia",132,"43",5.69999980926514,"Russia",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,929
"153",NA,"Mikhail Khodorkovsky","Russia",NA,NA,"",2005,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",292,41,2.20000004768372,"Russia , Moscow",16,40,15,"Russia , Moscow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2816
"154",NA,"David Yakobashvili","Russia",NA,NA,"",2014,1372,57,1.20000004768372,"oil, real estate",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,856
"155",NA,"Vasiliy Anisimov","Russia",NA,NA,"",2006,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",606,54,1.29999995231628,"Russia",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4108
"156",NA,"Valentin Bukhtoyarov","Russia",NA,NA,"",2011,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",692,56,1.79999995231628,"Coal",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4102
"157",NA,"Andrei Molchanov","Russia",NA,NA,"",2014,1284,42,1.29999995231628,"construction materials",922,41,1.64999997615814,"construction materials",764,40,1.70000004768372,"construction materials",347,39,3.20000004768372,"construction materials",556,38,1.79999995231628,"Russia",NA,"",NA,"",260,"36",4,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,248
"158",NA,"Platon Lebedev","Russia",NA,NA,"",2004,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",310,47,1.79999995231628,"Russia , Moscow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3190
"159",NA,"Vladimir Gridin","Russia",NA,NA,"",2013,NA,NA,NA,"",974,57,1.5,"coal, railway transport",634,56,2,"coal, railway transport",879,55,1.39999997615814,"coal, engineering",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4154
"160",NA,"Alexander Shchukin","Russia",NA,NA,"",2011,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",692,60,1.79999995231628,"Coal",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,147
"161",NA,"Igor Zyuzin","Russia",NA,NA,"",2013,NA,NA,NA,"",831,52,1.79999995231628,"steel",367,51,3.09999990463257,"steel",102,50,8.89999961853027,"Steel",113,49,6.40000009536743,"Russia",701,"48",1,"Russia",77,"47",10,"Russia",458,"46",2.09999990463257,"Russia",451,45,1.70000004768372,"Russia",437,44,1.5,"Russia , Moscow",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1659
"162",NA,"Berezovsky, Boris","Russia",NA,NA,"",1997,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",104,3,NA,NA,431
"163",NA,"Vladimir Melnichenko","Russia",NA,NA,"",2011,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",692,59,1.79999995231628,"Coal",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4161
"164",NA,"Dmitry Zelenov","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",843,"35",1.39999997615814,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,932
"165",NA,"Vassily Anisimov","Russia",NA,NA,"",2007,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",488,"55",2,"Russia",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4112
"166",NA,"Nikita Mishin","Russia",NA,NA,"",2014,1372,42,1.20000004768372,"ports, railway transport",1088,41,1.35000002384186,"ports, railway transport",960,40,1.29999995231628,"ports, railway transport",1057,39,1.10000002384186,"ports, railway transport",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2983
"167",NA,"Dmitry Korzhev","Russia",NA,NA,"",2014,1565,50,1,"retail",1268,49,1.10000002384186,"retail",NA,NA,NA,"",1140,47,1,"Retail",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,927
"168",NA,"Vasily Shakhnovsky","Russia",NA,NA,"",2004,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",310,46,1.79999995231628,"Russia , Moscow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4111
"169",NA,"Mikhail M Fridman","Russia",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",68,38,4.30000019073486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2817
"170",NA,"Valery Kogan","Russia",NA,NA,"",2014,687,62,2.5,"airport",868,61,1.75,"airport",804,61,1.60000002384186,"airport",595,60,2,"airport",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,4104
"171",NA,"Alexei Kuzmichov","Russia",NA,NA,"",2007,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",116,"44",6.19999980926514,"Russia",129,43,4.80000019073486,"Russia",413,42,1.60000002384186,"Russia",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,162
"172",NA,"Mikhail Brudno","Russia",NA,NA,"",2004,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",310,44,1.79999995231628,"Russia , Moscow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2811
"173",NA,"Alexander Lebedev","Russia",NA,NA,"",2012,NA,NA,NA,"",NA,NA,NA,"",1075,52,1.10000002384186,"investments, banking",564,51,2.09999990463257,"investments, banking",488,50,2,"Russia",NA,"",NA,"",358,"48",3.09999990463257,"Russia",237,"47",3.70000004768372,"Russia",194,46,3.5,"Russia",413,45,1.60000002384186,"Russia",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,137
"174",NA,"Mikhail B Brudno","Russia",NA,NA,"",2003,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",427,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2808
"175",NA,"Oleg Tinkov","Russia",NA,NA,"",2014,1210,46,1.39999997615814,"banking",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3034
"176",NA,"Potanin, Vladimir","Russia",NA,NA,"",2002,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,234,1.79999995231628,272,1.79999995231628,NA,NA,NA,NA,198,1.60000002384186,"banking, oil, metals, telecommunications",NA,NA,NA,NA,3197
"177",NA,"Sergei Veremeenko","Russia",NA,NA,"",2008,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",843,"56",1.39999997615814,"Russia",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,3682
"178",NA,"Viakhirev, Rem","Russia",NA,NA,"",2001,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,336,1.5,NA,NA,NA,NA,NA,NA,"",224,1.10000002384186,NA,NA,4116
